Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Engine_RPM,Mass_Air_Flow_Rate,Engine_Oil_Temp,Speed_GPS,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,CO2_in_g_per_km_Inst,Trip_Time_journey,Condition_Score,Priority
34,0.8172043010752716,0.3320158064123793,0.5333333333333332,0.21135892116182575,0.11325301204819277,0.4285714285714288,30.297308,0.09803925721563386,0.9955556637349972,4.425263,117.04814,0.9905309840584922,0.5772749914761941,Moderate
72,0.6129032258064555,0.43561471516764605,0.33333333333333304,0.3345435684647303,0.14948683623382417,0.35714285714285676,71.804794,0.045751671392804956,0.04939054375315943,4.753048778587036,116.73404192841686,0.04614647009469014,0.19640046821687446,Low
108,0.4193548387096797,0.6679841835085688,0.666666666666667,0.35243775933609955,0.15510932619366352,0.6428571428571423,110.52048,0.11764704556947855,0.5531799362748522,3.300618,87.301285,0.5067721443125974,0.49359080245138076,Moderate
73,0.6075268817204318,0.44664033608476994,0.5333333333333332,0.25700207468879666,0.1251227130745203,0.35714285714285676,77.36484,0.09803925721563386,0.7770878368476075,2.313286,61.18639,0.7014263454392904,0.4042718454026323,Low
95,0.48924731182795966,0.9446640406638132,0.2666666666666666,0.5853215767634855,0.31628737170905846,0.2142857142857144,95.832,0.18300655037990113,0.37971308271808946,11.253665,297.65924,0.39326381397578813,0.5185030909201782,Moderate
53,0.7150537634408636,0.33992098809620647,0.666666666666667,0.4974066390041494,0.30361445783132535,0.5,0.0,0.3725490602535991,0.21358041618969292,20.082272,531.1757,0.21335251108713893,0.4942027543750611,Moderate
93,0.5,0.3833992353809629,0.2666666666666666,0.41441908713692943,0.1898259705488621,0.2142857142857144,96.37394,0.13725492405086906,0.6763123172588095,4.036386,106.76234,0.5988253625794079,0.3240802083007214,Low
87,0.5322580645161317,0.2766798571552443,0.7999999999999998,0.3508817427385892,0.1606425702811245,0.6428571428571423,88.92003,0.1241830050632754,0.5305685814788061,3.43868,90.95302,0.4893923049262855,0.322587723021988,Low
46,0.7526881720430119,0.43561471516764605,0.5999999999999996,0.2170643153526971,0.1214636323070058,0.5,54.396046,0.07843137873424333,0.9585118886521136,4.753048778587036,116.73404192841686,0.8903272204243078,0.650394294987396,Moderate
32,0.8279569892473155,0.2569170037361936,0.5333333333333332,0.3070539419087137,0.14573850959393128,0.4285714285714288,32.832176,0.1045751716456578,0.9703070748653613,5.600583,148.13531,0.9120220544168764,0.5279647544785386,Moderate
58,0.6881720430107556,0.17391303953428414,0.5333333333333332,0.20461618257261416,0.11155734047300311,0.35714285714285676,66.38435,0.07843137873424333,0.785148538556717,4.753048778587036,28.100431,0.7096967517679491,0.22996901899553354,Low
64,0.6559139784946275,0.6245059664609677,0.5999999999999996,0.4349066390041494,0.21981258366800535,0.5714285714285712,63.327316,0.1437908835446659,0.0142418488038496,8.36195,221.17342,0.015102481121898603,0.2820664803136481,Low
100,0.4623655913978517,0.7944664655485967,0.7333333333333334,0.30342323651452285,0.1709950914770192,0.5,104.68939,0.2156863478488853,0.9059122257662995,5.011735,132.56029,0.8453793599424668,0.7226065701056543,Critical
129,0.30645161290322775,0.7075098903466703,0.7333333333333334,0.4859958506224067,0.23721552878179383,0.6428571428571423,132.372,0.13725492405086906,0.44019993684014036,1.161386,30.718628,0.4341364017739422,0.506720327834756,Moderate
89,0.5215053763440878,0.2687747258666757,0.7333333333333334,0.37863070539419086,0.16528335564480143,0.5,91.04404,0.05882359038039862,0.29452723173225026,1.402697,37.10132,0.3153541891405969,0.27929934094425013,Low
100,0.4623655913978517,0.6403162391171565,0.7333333333333334,0.3171680497925311,0.1437751004016064,0.7142857142857144,102.13206,0.05882359038039862,0.3331856039424126,1.656092,43.80361,0.3525110871389189,0.4135217549629866,Low
113,0.39247311827957176,0.4861660429228714,0.666666666666667,0.3843360995850622,0.170281124497992,0.35714285714285676,115.165436,0.06535950481042255,0.728173465886766,2.648242,70.045944,0.6349035119261657,0.45499932367987395,Moderate
86,0.5376344086021518,0.6837945468762231,0.7333333333333334,0.35529045643153523,0.22409638554216868,0.5714285714285712,89.74801,0.24183009569652686,0.004945475002122612,6.096013,161.23943,0.004794438451396377,0.29740108601881743,Low
106,0.4301075268817236,0.4782609116343028,0.7999999999999998,0.33506224066390045,0.14350736278447124,0.5,109.9441,0.045751671392804956,0.5645569571301743,2.442711,64.60967,0.5149226896799712,0.42376906804192915,Low
109,0.413978494623656,0.015810272656188843,0.7333333333333334,0.36851659751037347,0.17822400713966977,0.7142857142857144,112.752,0.09150325265806411,0.4362430336341321,4.753048778587036,116.73404192841686,0.43161932158695915,0.19039304272254223,Low
97,0.4784946236559158,0.43561471516764605,0.4666666666666668,0.4185684647302905,0.2072289156626506,0.4285714285714288,100.19237,0.11764704556947855,0.5165677478778519,4.753048778587036,116.73404192841686,0.47764593072036443,0.3500698736196024,Low
105,0.43548387096774377,0.34782610930572333,0.33333333333333304,0.32961618257261416,0.14895136099955378,0.2142857142857144,108.21701,0.2026144288612916,0.60606770275148,3.820145,101.04276,0.5448879300011986,0.2885623301191065,Low
119,0.36021505376344365,0.7233201529238074,0.5999999999999996,0.4050829875518672,0.2999553770638108,0.5714285714285712,121.60803,0.36601310075980226,0.442970758622933,3.419818,90.45413,0.43581445523193096,0.4787601066610834,Moderate
92,0.5053763440860237,0.07905138343904763,0.7333333333333334,0.2398858921161826,0.10977242302543508,0.5714285714285712,93.06758,0.026143837975187337,0.029130594241237984,4.753048778587036,11.120989,0.028167325901953755,0.1767372787714104,Low
41,0.7795698924731198,0.49011859344857805,0.5333333333333332,0.33506224066390045,0.1541276215975011,0.4285714285714288,35.67607,0.03921571189900811,0.9979144052534714,6.769106,179.04274,0.9955651444324585,0.7195314457958071,Critical
82,0.5591397849462396,0.43561471516764605,0.2666666666666666,0.2964211618257262,0.14502454261490405,0.2142857142857144,84.13293,0.05882359038039862,0.3749557906575387,4.753048778587036,116.73404192841686,0.3891885412921011,0.2663121785961039,Low
86,0.5376344086021518,0.7905138646276315,0.5999999999999996,0.362292531120332,0.24194556001784914,0.4285714285714288,89.785034,0.24183009569652686,0.39919095552632533,7.732615,204.52753,0.40656838067841305,0.48322357733822796,Moderate
96,0.48387096774193594,0.43561471516764605,0.2666666666666666,0.25492738589211617,0.1211958946898706,0.2857142857142856,99.900314,0.05228758582282889,0.3738879420344219,4.753048778587036,116.73404192841686,0.388109792640537,0.25911602246571863,Low
117,0.37096774193548754,0.5098814367885771,0.666666666666667,0.4037863070539419,0.17278000892458723,0.35714285714285676,122.36454,0.08496738329181305,0.39385307729155095,2.692994,71.22964,0.40261296895601106,0.38522004402240495,Low
14,0.9247311827956999,0.24901187244762504,0.5333333333333332,0.14730290456431538,0.06863007585899153,0.35714285714285676,16.415998,0.05882359038039862,0.872852537765541,5.920127,156.58725,0.7865276279515763,0.4789029603745132,Moderate
37,0.8010752688172076,0.07114625215047907,0.5999999999999996,0.25570539419087135,0.12387327086122266,0.5,38.70015,0.05882359038039862,0.9800873557839922,6.323411,167.2541,0.9491789524151983,0.39565329455879406,Low
39,0.7903225806451637,0.3992094979581,0.5333333333333332,0.2969398340248963,0.14323962516733602,0.4285714285714288,32.976078,0.045751671392804956,0.9977419753112395,5.957194,157.56769,0.9952055615486037,0.6435948532467166,Moderate
40,0.7849462365591435,0.2806324177600027,0.5999999999999996,0.3005705394190872,0.1360999553770638,0.4285714285714288,39.060066,0.07189546430421939,0.9871350315824887,9.233223,244.21858,0.9683567062207838,0.5614994718166808,Moderate
30,0.8387096774193559,0.08695652480666792,0.5999999999999996,0.05990663900414939,0.058188308790718436,0.4285714285714288,31.753305,0.03921571189900811,0.9731124167586205,4.753048778587036,25.242746,0.9240081505453674,0.37396729747007224,Low
98,0.4731182795698956,0.43561471516764605,0.7333333333333334,0.44735477178423233,0.1330655957161981,0.7142857142857144,100.98,0.006535959493796831,0.016647166879938724,4.753048778587036,20.481411,0.017259978425026967,0.27381493881411983,Low
34,0.8172043010752716,0.5889328504647798,0.5999999999999996,0.40612033195020747,0.16751450245426147,0.5,19.15322,0.08496738329181305,0.3048890087456442,7.503546,198.46866,0.32698070238523314,0.5774808460987639,Moderate
96,0.48387096774193594,0.2845849783647611,0.5999999999999996,0.27930497925311204,0.14127621597501117,0.4285714285714288,105.62474,0.05228758582282889,0.8506483155408797,4.753048778587036,28.416798,0.7482919813016902,0.330491976538025,Low
60,0.6774193548387117,0.2529644330523835,0.7333333333333334,0.2385892116182573,0.1117358322177599,0.6428571428571423,60.26487,0.032679797468984174,0.24476498543871195,4.753048778587036,10.284802,0.2656118902073594,0.2428799887645856,Low
113,0.39247311827957176,0.5098814367885771,0.5999999999999996,0.38329875518672196,0.1709950914770192,0.35714285714285676,116.75022,0.07843137873424333,0.7165350134864439,2.766209,73.16618,0.6271125494426466,0.4543936503063429,Moderate
49,0.7365591397849478,0.44664033608476994,0.5333333333333332,0.26789419087136934,0.14279339580544398,0.5,49.824116,0.07843137873424333,0.9230458589146591,3.47633,91.94887,0.8592832314515162,0.6467959958953553,Moderate
122,0.3440860215053796,0.2687747258666757,0.5333333333333332,0.4494294605809128,0.17278000892458723,0.6428571428571423,119.088005,0.026143837975187337,0.10567885389593556,4.753048778587036,116.73404192841686,0.08629989212513484,0.22406929708036602,Low
40,0.7849462365591435,0.43561471516764605,0.5999999999999996,0.1400414937759336,0.07951807228915661,0.5,48.924118,0.05882359038039862,0.9855897021562783,4.753048778587036,116.73404192841686,0.9605657437372648,0.6502748865610603,Moderate
117,0.37096774193548754,0.7944664655485967,1.0,0.40689834024896265,0.21017402945113786,0.7142857142857144,117.25214,0.2483660101265508,0.40546445955582344,4.984769,131.84706,0.41148268009109434,0.7616052662721899,Critical
30,0.8387096774193559,0.18181820106000784,0.5333333333333332,0.2440352697095436,0.11673360107095049,0.4285714285714288,31.464514,0.07189546430421939,0.8675036836142589,2.894746,76.56599,0.765671820688002,0.4489467770127332,Low
26,0.8602150537634436,0.31620554383524224,0.5333333333333332,0.2385892116182573,0.11771530566711289,0.35714285714285676,26.643503,0.11111113113945462,0.877771113241715,6.646877,175.80978,0.8140956490471054,0.5418479763643642,Moderate
95,0.48924731182795966,0.8142293290466991,0.5999999999999996,0.2694502074688797,0.12289156626506023,0.4285714285714288,97.38032,0.1437908835446659,0.5240671992242014,4.20614,111.25233,0.48387870070717964,0.5268229902308796,Moderate
99,0.4677419354838719,0.5968379817533483,0.666666666666667,0.2901970954356846,0.12913877733154838,0.5,87.42739,0.08496738329181305,0.903193553804426,3.392118,89.72145,0.8432218626393384,0.5716484063785856,Moderate
76,0.5913978494623677,0.4743083107133375,0.5333333333333332,0.2935684647302905,0.16929941990182953,0.35714285714285676,74.628426,0.05882359038039862,0.7754745477311045,3.841923,101.61879,0.6996284310200167,0.4267644320567238,Low
74,0.6021505376344116,0.4743083107133375,0.5333333333333332,0.26504149377593367,0.11869701026327531,0.35714285714285676,76.53603,0.09150325265806411,0.7776697310326064,2.928334,77.45438,0.70190578928443,0.4226463459880817,Low
88,0.526881720430108,0.003952570683810139,0.5333333333333332,0.36384854771784236,0.16287371709058454,0.5,88.02619,0.032679797468984174,0.04389809276674017,4.753048778587036,116.73404192841686,0.04111230972072394,0.15028987817657152,Low
36,0.8064516129032313,0.15810277695714697,0.5999999999999996,0.23469917012448138,0.11744756804997769,0.5,42.266205,0.032679797468984174,0.30441050428194383,4.753048778587036,25.244267,0.3247033441208198,0.3953063851166737,Low
117,0.37096774193548754,0.6363636381961912,0.666666666666667,0.41415975103734437,0.19107541276215975,0.5714285714285712,121.32077,0.13725492405086906,0.8591817778402842,3.359171,88.85002,0.7539254464820808,0.5941551772711358,Moderate
100,0.4623655913978517,0.695652208532395,0.7333333333333334,0.3078319502074689,0.1390450691655511,0.6428571428571423,100.54852,0.1241830050632754,0.3346474481591253,3.658778,96.77461,0.3535898357904831,0.43310171798436414,Low
17,0.9086021505376394,0.21343874637238552,0.40000000000000036,0.057313278008298774,0.04016064257028112,0.2142857142857144,18.828136,0.045751671392804956,0.7591404503867814,1.753034,46.367725,0.6749370729953255,0.4036183167008951,Low
128,0.3118279569892479,0.0750988127552375,0.5333333333333332,0.4712136929460581,0.2121374386434627,0.5,131.18407,0.11764704556947855,0.10978464285021672,4.753048778587036,12.483372,0.08881697231211794,0.18441539682542732,Low
79,0.5752688172043037,0.5691699970457291,0.5333333333333332,0.47276970954356845,0.2713966979027221,0.4285714285714288,81.82807,0.2875817670893318,0.04140570666902932,11.609575,307.07306,0.038954812417595575,0.2762671455771101,Low
81,0.5645161290322598,0.976284656529553,0.5999999999999996,0.5573132780082988,0.2218652387327086,0.5,83.05353,0.09803925721563386,0.3601490518087711,2.268774,60.009037,0.3776818890087499,0.5716995637461817,Moderate
34,0.8172043010752716,0.08695652480666792,0.5333333333333332,0.35866182572614114,0.17197679607318161,0.4285714285714288,42.767998,0.09803925721563386,0.9948128273545769,4.381822,115.8991,0.9889727915617883,0.41490954499241395,Low
160,0.13978494623656346,0.7154150518723941,0.666666666666667,0.683869294605809,0.3924141008478358,0.6428571428571423,164.196,0.13071900962084512,0.1515901458562815,2.975796,78.70975,0.11482680091094333,0.40150477699482606,Low
54,0.7096774193548399,0.4940711742114399,0.5333333333333332,0.345954356846473,0.14395359214636322,0.5,59.16553,0.045751671392804956,0.3553035543259242,4.926404,130.30328,0.37252786767349877,0.5367733016537788,Moderate
83,0.5537634408602194,0.43561471516764605,0.06666666666666643,0.31820539419087135,0.14074074074074072,0.07142857142857117,86.47632,0.032679797468984174,0.05848326596414355,4.753048778587036,116.73404192841686,0.05477645930720365,0.15154907689341043,Low
17,0.9086021505376394,0.17786561021809424,0.5333333333333332,0.0715767634854772,0.045604640785363686,0.4285714285714288,19.152306,0.05228758582282889,0.8701576374777613,1.787703,47.284725,0.7738223660553758,0.418184869793914,Low
113,0.39247311827957176,0.6561265420105005,0.5333333333333332,0.3923755186721992,0.18714859437751002,0.35714285714285676,116.390945,0.1437908835446659,0.625773226304688,4.079709,107.90824,0.5592712453553877,0.49690097173170134,Moderate
74,0.6021505376344116,0.43561471516764605,0.20000000000000018,0.3568464730290457,0.16287371709058454,0.2142857142857144,77.95264,0.045751671392804956,0.05275321197685168,4.753048778587036,116.73404192841686,0.04938271604938271,0.17875777199144136,Low
101,0.456989247311828,0.039525696759049676,0.666666666666667,0.287603734439834,0.1355644801427934,0.4285714285714288,105.87845,0.07843137873424333,0.39730019751531387,4.753048778587036,15.471323,0.4048903272204243,0.17514482480469812,Low
36,0.8064516129032313,0.43561471516764605,0.5333333333333332,0.22925311203319498,0.11352074966532796,0.4285714285714288,38.196,0.05228758582282889,0.8692362860615013,4.753048778587036,116.73404192841686,0.7697470933716888,0.6138897768212509,Moderate
96,0.48387096774193594,0.4861660429228714,0.20000000000000018,0.27178423236514526,0.13386880856760375,0.14285714285714235,98.53206,0.05228758582282889,0.6691630715800934,2.671661,70.665375,0.5929521754764473,0.3437376518268997,Low
84,0.5483870967741957,0.43561471516764605,0.40000000000000036,0.30420124481327804,0.14056224899598393,0.35714285714285676,86.9779,0.045751671392804956,0.04768956104466371,4.753048778587036,116.73404192841686,0.04434855567541651,0.2019972740633627,Low
43,0.7688172043010759,0.43561471516764605,0.666666666666667,0.17634854771784236,0.08478357875948236,0.6428571428571423,47.376053,0.05882359038039862,0.23200664833442164,4.753048778587036,116.73404192841686,0.23360901354428865,0.47395369843675933,Moderate
113,0.39247311827957176,0.4861660429228714,0.666666666666667,0.383558091286307,0.17001338688085676,0.35714285714285676,112.140686,0.07189546430421939,0.724079505899498,2.645056,69.961685,0.6321467098166127,0.45387047326019614,Moderate
103,0.44623655913978766,0.15810277695714697,0.666666666666667,0.3044605809128631,0.15537706381079874,0.5,105.84221,0.05228758582282889,0.6459205162798147,4.753048778587036,19.300024,0.5749730312837109,0.246113002161103,Low
18,0.9032258064516157,0.13043479224952775,0.4666666666666668,0.0386410788381743,0.03614457831325301,0.2857142857142856,15.947999,0.0196078784813905,0.20725140700728661,1.879611,49.715687,0.18818170921730792,0.3214305605347296,Low
105,0.43548387096774377,0.24110673108000477,0.666666666666667,0.3246887966804979,0.15537706381079874,0.5,107.100296,0.06535950481042255,0.9439538424607934,1.622732,42.921246,0.878101402373247,0.33720330091659556,Low
103,0.44623655913978766,0.03557312607523954,0.666666666666667,0.3602178423236515,0.16608656849620704,0.5714285714285712,107.640144,0.045751671392804956,0.5413112171080074,4.753048778587036,116.73404192841686,0.4975428502936594,0.18816285852496284,Low
118,0.3655913978494638,0.5059288963419221,0.7333333333333334,0.40975103734439833,0.17153056671128958,0.6428571428571423,122.50862,0.05228758582282889,0.09153413910967556,2.341302,61.927402,0.07719045906748173,0.3004443394257267,Low
76,0.5913978494623677,0.4031620988790653,0.5333333333333332,0.2715248962655602,0.12985274431057564,0.35714285714285676,83.48419,0.05228758582282889,0.7759897902365864,2.644123,69.937,0.7002277358264413,0.37988320827588257,Low
95,0.48924731182795966,0.5335968810495414,0.20000000000000018,0.28319502074688796,0.13949129852744308,0.14285714285714235,99.93678,0.06535950481042255,0.6685407996711545,2.647366,70.0228,0.5924727316313078,0.3713271831453502,Low
102,0.4516129032258114,0.9011858336952637,0.7333333333333334,0.46810165975103735,0.31628737170905846,0.7142857142857144,103.6444,0.4313726055702248,0.5348953105140803,8.581054,226.9687,0.49298813376483286,0.6283310040654879,Moderate
102,0.4516129032258114,0.43561471516764605,0.4666666666666668,0.4717323651452282,0.23373493975903611,0.4285714285714288,108.29303,0.1437908835446659,0.6602985688144183,4.753048778587036,116.73404192841686,0.5861201006832075,0.39188978527111024,Low
168,0.09677419354839145,0.6442688400381218,0.7333333333333334,0.7181016597510373,0.39045069165551094,0.7857142857142856,173.91614,1.0,0.5036957275761598,4.697189,124.24058,0.4681769147788566,0.5371281501735373,Moderate
86,0.5376344086021518,0.6916996479276366,0.7999999999999998,0.3560684647302905,0.17349397590361446,0.7142857142857144,80.532135,0.15032679797468984,0.3175549320451434,5.040324,133.31648,0.3395661033201487,0.44432046875205944,Low
106,0.4301075268817236,0.0,0.7333333333333334,0.3348029045643154,0.1499330655957162,0.7857142857142856,108.79316,0.045751671392804956,0.432938941545169,4.753048778587036,116.73404192841686,0.4293419633225458,0.1780227063162748,Low
14,0.9247311827956999,0.5810276788600044,0.5333333333333332,0.13926348547717843,0.01731369924141008,0.2857142857142856,14.724397,0.006535959493796831,0.8767032077485648,7.181674,189.95517,0.8101402373247033,0.7029682357257596,Critical
89,0.5215053763440878,0.43561471516764605,0.666666666666667,0.20617219917012453,0.10932619366354304,0.5,109.65599,0.05882359038039862,0.19375154153335128,4.753048778587036,116.73404192841686,0.1407167685484838,0.26178539212274365,Low
82,0.5591397849462396,1.0,0.7999999999999998,0.3301348547717843,0.19553770638107987,0.7142857142857144,0.0,0.1633986718985106,0.21762876640991924,5.043747,133.40703,0.21790722761596548,0.48568327400306277,Moderate
100,0.4623655913978517,0.43561471516764605,0.5999999999999996,0.2816390041493776,0.12663989290495314,0.5714285714285712,94.7682,0.032679797468984174,0.032287791033108415,4.753048778587036,116.73404192841686,0.030564545127651943,0.22775610730712445,Low
128,0.3118279569892479,0.18181820106000784,0.13333333333333375,0.46602697095435686,0.21044176706827308,0.2142857142857144,130.86003,0.11111113113945462,0.12313590692604781,4.753048778587036,116.73404192841686,0.09660793479563706,0.1421824465567053,Low
30,0.8387096774193559,0.24110673108000477,0.5999999999999996,0.30420124481327804,0.11994645247657296,0.4285714285714288,31.320185,0.045751671392804956,0.9730694798831638,3.813969,100.87942,0.9238882895840825,0.5280954486867999,Moderate
85,0.543010752688172,0.41106719993047874,0.5333333333333332,0.3449170124481328,0.15269968763944666,0.4285714285714288,86.07648,0.045751671392804956,0.9519416936567104,2.713178,71.76352,0.8842143113987775,0.4413213099087655,Low
177,0.048387096774195726,0.7035573499000153,0.7999999999999998,0.8034232365145227,0.49058456046407856,0.7142857142857144,180.00017,0.37908497468362307,0.4807684597428119,1.619198,42.82775,0.45679012345679015,0.5823846340540004,Moderate
96,0.48387096774193594,0.43561471516764605,0.7333333333333334,0.25700207468879666,0.1402945113788487,0.5,105.732155,0.09150325265806411,0.9091943660222472,4.753048778587036,116.73404192841686,0.8476567182068802,0.4672514092594951,Moderate
22,0.8817204301075279,0.664031643061914,0.4666666666666668,0.4468360995850622,0.19857206604194558,0.2857142857142856,20.709513,0.15032679797468984,0.7624240123935724,25.636732,678.09106,0.6851252547045428,0.7512879570255431,Critical
85,0.543010752688172,0.39525694743239326,0.666666666666667,0.33973029045643155,0.14323962516733602,0.6428571428571423,91.15211,0.03921571189900811,0.33985924552914804,2.613035,69.11472,0.3577849694354549,0.3163336009328152,Low
164,0.11827956989247568,0.7549407587104955,0.7999999999999998,0.7012448132780084,0.3373493975903615,0.8571428571428568,171.00009,0.13725492405086906,0.478253155021513,1.24668,32.97467,0.45559151384394103,0.5875301495140618,Moderate
125,0.32795698924731553,0.7351779153704965,0.666666666666667,0.48288381742738595,0.30664881749219103,0.5,125.35241,0.33333330329081806,0.18157925012652154,5.877785,155.4673,0.1328059451036797,0.383460115646564,Low
85,0.543010752688172,0.43561471516764605,0.5333333333333332,0.3246887966804979,0.1469879518072289,0.5714285714285712,91.008026,0.03921571189900811,0.043194951669854875,4.753048778587036,116.73404192841686,0.04051300491429943,0.22654546616298113,Low
48,0.7419354838709715,0.05533596941523852,0.666666666666667,0.24766597510373445,0.12066041945560016,0.5714285714285712,48.67631,0.03921571189900811,0.23366020143479682,3.435652,90.87294,0.2361260937312717,0.369410259215909,Low
94,0.4946236559139834,0.976284656529553,0.666666666666667,0.26789419087136934,0.1651048639000446,0.5,96.62964,0.22222221721513635,0.5249901430014057,6.411872,169.5939,0.4845978664748891,0.614167837264974,Moderate
118,0.3655913978494638,0.5691699970457291,0.666666666666667,0.4172717842323651,0.18018741633199464,0.35714285714285676,120.816345,0.11764704556947855,0.3919478742919751,3.088041,81.67863,0.40129449838187703,0.4109650023308573,Low
94,0.4946236559139834,0.616600835172399,0.7999999999999998,0.26711618257261416,0.11521642124051762,0.5714285714285712,95.50996,0.045751671392804956,0.2804240320706042,3.067074,81.124054,0.30396739781853055,0.3887203760786721,Low
121,0.34946236559139976,0.43561471516764605,0.666666666666667,0.4227178423236515,0.20526550647032574,0.4285714285714288,127.58472,0.09803925721563386,0.6994148585360753,4.753048778587036,116.73404192841686,0.6166846458108595,0.4261602305751718,Low
99,0.4677419354838719,0.04347826744285982,0.666666666666667,0.28189834024896265,0.14252565818830878,0.5714285714285712,104.2924,0.05228758582282889,0.6549331086132906,4.753048778587036,16.15778,0.5821646889608055,0.18147660639518473,Low
117,0.37096774193548754,0.6324111078285879,0.9333333333333336,0.40897302904564314,0.17724230254350734,0.7142857142857144,120.67219,0.07189546430421939,0.40762620327749954,2.899255,76.685234,0.4128011506652284,0.6847737899078667,Moderate
85,0.543010752688172,0.9841897475019146,0.7333333333333334,0.3493257261410788,0.22677376171352073,0.7142857142857144,86.47248,0.4379085200002487,0.318938068135191,4.269157,112.91913,0.3407647129329977,0.5392566152204646,Moderate
103,0.44623655913978766,0.43561471516764605,0.4666666666666668,0.6369294605809128,0.29022757697456497,0.35714285714285676,113.97602,0.1568628025322596,0.06927298998126286,4.753048778587036,116.73404192841686,0.06412561428742658,0.27396825890321763,Low
19,0.8978494623655919,0.13043479224952775,0.5999999999999996,0.0329356846473029,0.04033913431503793,0.5,18.972137,0.026143837975187337,0.9912425266377813,1.968756,52.073547,0.9804626633105598,0.40438209986460666,Low
94,0.4946236559139834,0.44664033608476994,0.666666666666667,0.26167012448132776,0.1117358322177599,0.5,99.657394,0.05882359038039862,0.2862750486196135,2.134777,56.464825,0.308641975308642,0.30887703639175423,Low
73,0.6075268817204318,0.2648221551828656,0.5999999999999996,0.2466286307053942,0.1251227130745203,0.5,77.940125,0.11111113113945462,0.7667070652429517,1.537718,40.672615,0.6907587198849334,0.3010325667448994,Low
119,0.36021505376344365,0.5454545628638167,0.7333333333333334,0.4118257261410788,0.17153056671128958,0.7857142857142856,123.228516,0.07843137873424333,0.4145347749735224,2.863704,75.7449,0.41735586719405493,0.4178965010285761,Low
25,0.8655913978494638,0.09090909549047807,0.5333333333333332,0.14393153526970953,0.0859437751004016,0.35714285714285676,27.43285,0.09150325265806411,0.8801118269595007,2.640624,69.84446,0.8217667505693396,0.37444386665091733,Low
120,0.35483870967741993,0.43561471516764605,0.5999999999999996,0.41908713692946065,0.20526550647032574,0.4285714285714288,124.452515,0.07843137873424333,0.8461807194320865,4.753048778587036,116.73404192841686,0.7450557353469975,0.45040011318674067,Moderate
111,0.40322580645161565,0.43561471516764605,0.666666666666667,0.35918049792531126,0.18313253012048192,0.7857142857142856,116.496056,0.09150325265806411,0.8941467257106519,4.753048778587036,116.73404192841686,0.8363897878460986,0.46973113109200787,Moderate
80,0.5698924731182835,0.22924901902857434,0.5999999999999996,0.2990145228215768,0.1469879518072289,0.4285714285714288,85.89676,0.05882359038039862,0.9551619593159737,4.753048778587036,116.73404192841686,0.8870909744696154,0.3147443270035496,Low
87,0.5322580645161317,0.5454545628638167,0.5333333333333332,0.23962655601659755,0.17349397590361446,0.4285714285714288,97.23602,0.07189546430421939,0.5808120051276295,3.893309,102.97794,0.527268368692317,0.40105799081160465,Low
25,0.8655913978494638,0.12648221148666589,0.5333333333333332,0.041234439834024916,0.05274431057563587,0.4285714285714288,27.901485,0.03921571189900811,0.9772679669924045,4.753048778587036,116.73404192841686,0.9399496583962603,0.38958984165711574,Low
87,0.5322580645161317,0.8221344200190609,0.666666666666667,0.3648858921161826,0.16974564926372154,0.35714285714285676,89.64608,0.23529413620273,0.400137784717691,5.135322,135.82916,0.40740740740740744,0.5081210392504031,Moderate
96,0.48387096774193594,0.36363639204096393,0.7333333333333334,0.2676348547717843,0.12021419009370815,0.7142857142857144,99.61201,0.032679797468984174,0.017269438788877545,1.787843,47.28842,0.017859283231451528,0.2312663212107583,Low
44,0.7634408602150557,0.2687747258666757,0.5333333333333332,0.21395228215767637,0.09763498438197232,0.4285714285714288,49.896324,0.07843137873424333,0.9995022734649026,4.753048778587036,116.73404192841686,0.9980822246194414,0.530413457986723,Moderate
69,0.6290322580645196,0.3992094979581,0.4666666666666668,0.32780082987551873,0.14475680499776883,0.4285714285714288,71.67632,0.05882359038039862,0.037635849003918476,3.102576,82.06307,0.03499940069519358,0.20764517021998075,Low
88,0.526881720430108,0.43561471516764605,0.5999999999999996,0.21058091286307057,0.11352074966532796,0.5,95.00672,0.07189546430421939,0.9508003120799968,4.753048778587036,116.73404192841686,0.8831355627472133,0.4473661074630275,Low
157,0.15591397849462751,0.5217391589190592,0.5999999999999996,0.6607883817427386,0.351004016064257,0.5,162.68399,0.3594771863297783,0.15458111153959508,3.647755,96.48307,0.11614527148507736,0.33946249005658047,Low
107,0.4247311827956999,0.5019763155790602,0.7999999999999998,0.34024896265560167,0.15287817938420345,0.5,109.62022,0.06535950481042255,0.9163211480376452,2.64176,69.87451,0.8534100443485557,0.5402131560949189,Moderate
113,0.39247311827957176,0.5019763155790602,0.5999999999999996,0.3838174273858921,0.1709950914770192,0.35714285714285676,116.60445,0.07189546430421939,0.7307717439872592,2.72237,72.00663,0.6365815653841544,0.4535459833940878,Moderate
65,0.6505376344086038,0.9881422980276213,0.7333333333333334,0.4585062240663901,0.3026327532351629,0.6428571428571423,0.0,0.4640522678478903,0.21484429581903441,13.666954,361.4907,0.2150305645451277,0.49076356895325457,Moderate
59,0.6827956989247355,0.35573124059429195,0.5333333333333332,0.3936721991701245,0.17278000892458723,0.4285714285714288,60.950718,0.05228758582282889,0.9255661681989253,2.093651,55.377045,0.8627591993287786,0.40463842265602024,Low
