Maintenance_flag,record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,fleetid,truckid,Region,engine_health_score,battery_health_score,vibration_score,usage_severity,anomaly_flag,Condition_Score,Priority
0,5650,22FEB16:17:35:16,26,0.8602150537634436,0.46456694573439195,0.40000000000000036,121,0.4678423236514523,26,15,0.23248549754573852,0.9779410769301559,14.28,7,35.294117,0.2142857142857144,24.318018,8.703841794,49.330929773,15.3,104,3.480905,0.7596624035562423,13.880664,0.6848459341801298,367.1433,0.6770945702984539,Fleet_00513F1,Truck_0571X1,1,0.44413642312861484,0.22338560591572648,0.8602150537634436,0.5212182434926497,1,0.5784336846121023,Moderate
0,6135,22FEB16:17:43:21,136,0.2688172043010759,0.0,0.666666666666667,134,0.5217842323651453,136,9,0.27014725568942444,0.9779410769301559,14.2,6,14.901961,0.7857142857142856,143.82004,8.6693313589,48.583658752,23.3,149,5.366396,0.8298821089888035,0.0,0.6878538719563978,0.0,0.735227136521635,Fleet_00713F1,Truck_0201X1,1,0.3961502996772707,0.527930770701855,0.2688172043010759,0.0,0,0.19807514983863536,Low
0,7149,22FEB16:18:00:15,99,0.4677419354838719,0.366141761532024,0.666666666666667,110,0.29123443983402486,99,8,0.1318161535029005,0.9779410769301559,14.16,7,14.901961,0.5,103.536,7.7480407631,48.296178339,1.6,151,1.88549,0.9209342176926882,2.151589,0.6817459593648105,56.90949,0.8567661512645333,Fleet_00413F1,Truck_0641X1,2,0.44134762267757194,0.3159080767514503,0.4677419354838719,0.3935641904426807,0,0.3387430684715902,Low
0,280,22FEB16:16:05:46,97,0.4784946236559158,0.0,0.5333333333333332,107,0.266338174273859,97,9,0.12164212405176258,0.9779410769301559,14.2,7,14.901961,0.5,108.36691,9.105673794,49.259319773,357.8,805,1.450378,0.036055373896870524,0.0,0.5951524928232027,0.0,0.033441208198489725,Fleet_00513F1,Truck_0471X1,1,0.2665571692023974,0.3108210620258813,0.4784946236559158,0.0,0,0.1332785846011987,Low
0,5320,22FEB16:17:29:46,117,0.37096774193548754,0.807086671089344,0.5999999999999996,201,0.6146265560165975,117,7,0.49701026327532355,0.9779410769301559,14.16,6,30.588236,0.4285714285714288,116.46035,8.381167794,49.718925773,23.4,147,15.083925,0.7321321889338532,7.917158,0.6941065337094022,209.40868,0.6375404530744337,Fleet_00513F1,Truck_0781X1,1,0.6739044090353138,0.46279084592337616,0.37096774193548754,0.9268339417749708,0,0.6150023870501482,Moderate
0,3115,22FEB16:16:53:01,63,0.6612903225806477,0.614173241784984,0.5333333333333332,122,0.42375518672199175,63,11,0.185363676929942,0.9264705689338254,14.18,8,14.901961,0.5,64.44009,9.5243688604,48.842633431,358.8,567,3.625944,0.3559391906927867,6.589983,0.5413175185810231,174.30495,0.37324703344120824,Fleet_00113F1,Truck_0141X1,1,0.5237539206134363,0.342681838464971,0.6612903225806477,0.5856934068855669,0,0.4375849823723882,Low
0,8321,22FEB16:18:19:47,48,0.7419354838709715,0.37007877090799274,0.5333333333333332,110,0.25778008298755184,48,8,0.11923248549754573,0.9705880775735433,14.16,6,29.019608,0.4285714285714288,50.256824,9.2114553589,48.908048752,70.2,143,1.88549,0.9989856092085776,3.593916,0.6366001183094302,95.059,0.997243197890447,Fleet_00713F1,Truck_0711X1,1,0.38706406240962593,0.2739019570344873,0.7419354838709715,0.3707253829284046,1,0.5047496460833343,Moderate
0,440,22FEB16:16:08:26,91,0.5107526881720474,0.0,0.13333333333333375,110,0.37811203319502074,91,9,0.16706827309236946,0.9779410769301559,14.22,7,14.901961,0.14285714285714235,95.7601,9.2897988604,49.186853431,1.8,720,1.88549,0.05619504328747904,0.0,0.5773299385610929,0.0,0.05261896200407529,Fleet_00113F1,Truck_0221X1,1,0.17048178884278484,0.15496270797475592,0.5107526881720474,0.0,0,0.08524089442139242,Low
0,3657,22FEB16:17:02:03,103,0.44623655913978766,0.48031500331700794,0.5333333333333332,113,0.32209543568464727,103,10,0.1635876840696118,0.9779410769301559,14.14,8,40.0,0.5,108.25202,9.0142030753,48.625007517,293.9,494,2.320604,0.44671462668263473,0.0,0.5884998883005026,17.999987,0.4382116744576292,Fleet_00913F1,Truck_0491X1,1,0.44524792411166275,0.3317938420348059,0.44623655913978766,0.48963491824445193,0,0.36951443752916696,Low
0,4673,22FEB16:17:18:59,114,0.3870967741935516,0.6377952779620559,0.5333333333333332,127,0.39030082987551873,114,7,0.18393574297188753,0.9779410769301559,14.1,7,14.901961,0.35714285714285676,116.49614,8.7189607631,48.559842339,275.2,265,4.351131,0.6269969556902248,3.811741,0.5674267531591713,100.82048,0.5599904111230972,Fleet_00413F1,Truck_0561X1,1,0.5204764803903026,0.27053930005737215,0.3870967741935516,0.7141116877944267,0,0.4744717465334793,Low
0,595,22FEB16:16:11:01,148,0.2043010752688197,0.3937008070850648,0.7999999999999998,210,0.6003630705394191,148,15,0.35716198125836685,0.7132352563419152,14.14,7,38.431374,0.7857142857142856,153.3961,9.2177148604,48.954203431,323.0,621,16.389265,0.08124970534213782,6.616813,0.5281386512892297,175.01457,0.07131727196452115,Fleet_00113F1,Truck_0691X1,1,0.5980212925414946,0.5714381334863262,0.2043010752688197,0.44853194306894917,0,0.43357022919143207,Low
0,3630,22FEB16:17:01:36,125,0.32795698924731553,0.0,0.666666666666667,120,0.4426867219917012,125,10,0.2114234716644355,0.9779410769301559,14.2,9,14.901961,0.6428571428571423,128.124,8.9447710753,48.645071517,294.4,506,3.335867,0.44140103195225766,0.0,0.5641979264891802,0.0,0.4349754285029366,Fleet_00913F1,Truck_0491X1,1,0.3697844628861227,0.42714030726078894,0.32795698924731553,0.0,0,0.18489223144306136,Low
0,8263,22FEB16:18:18:49,33,0.8225806451612918,0.287401574012648,0.5333333333333332,113,0.1900933609958506,33,9,0.09540383757251228,0.9779410769301559,14.06,7,28.235294,0.4285714285714288,38.535137,9.1677813589,48.924500752,57.1,160,2.320604,0.9954692212837464,2.831831,0.6358755358019899,74.90186,0.9902912621359223,Fleet_00713F1,Truck_0711X1,1,0.336942756113944,0.26198763307197054,0.8225806451612918,0.288904317363173,1,0.4551426732659239,Low
0,8071,22FEB16:18:15:37,41,0.7795698924731198,0.18897638981028,0.5999999999999996,111,0.316649377593361,41,11,0.14600624721106648,0.9705880775735433,14.12,8,19.607843,0.4285714285714288,41.04006,9.0546573589,48.951812752,78.5,146,2.030529,0.986607562019757,1.757428,0.613224383791106,46.48393,0.9672779575692196,Fleet_00713F1,Truck_0711X1,1,0.36854192246788015,0.28728883789124765,0.7795698924731198,0.1927528005482057,1,0.4420968013984018,Low
0,4630,22FEB16:17:18:16,113,0.39247311827957176,0.39763782650040397,0.7999999999999998,111,0.375,113,9,0.16082106202588128,0.9779410769301559,14.16,7,14.901961,0.6428571428571423,117.289085,8.6059567631,48.563856339,299.4,272,2.030529,0.6193083546117302,2.432359,0.6247306870732305,64.33586,0.5548363897878461,Fleet_00413F1,Truck_0561X1,1,0.5242126088334679,0.40183910244151183,0.39247311827957176,0.44384332497641854,0,0.3952593019096595,Low
0,5380,22FEB16:17:30:46,118,0.3655913978494638,0.46456694573439195,0.5999999999999996,113,0.4139004149377593,118,7,0.18366800535475236,0.9779410769301559,14.12,6,14.901961,0.35714285714285676,122.40012,8.296165794,49.812069773,40.2,148,2.320604,0.7433048757580276,2.556177,0.6832060014843064,67.61083,0.6447321107515283,Fleet_00513F1,Truck_0781X1,1,0.4928224535573837,0.27040543124880456,0.3655913978494638,0.5355943501524598,0,0.40708953182442975,Low
0,4087,22FEB16:17:09:13,88,0.526881720430108,0.9094488345495696,0.7999999999999998,157,0.39626556016597514,88,8,0.2736278447121821,0.9779410769301559,14.24,7,38.431374,0.6428571428571423,91.18806,8.7568356747,47.028003536,245.1,332,8.702265,0.5309027497969312,9.505906,0.6045862893259625,251.43105,0.48975188781014023,Fleet_00613F1,Truck_0801X1,3,0.7019047982385148,0.4582424937846622,0.526881720430108,0.9858642693974807,0,0.6467116799385015,Moderate
0,7403,22FEB16:18:04:29,79,0.5752688172043037,0.27952757533945116,0.5999999999999996,110,0.29745850622406644,79,10,0.1437751004016064,0.9779410769301559,14.18,8,26.666668,0.4285714285714288,84.96007,8.1315558588,48.204133043,345.9,144,1.88549,0.9552853104191075,1.550684,0.6048841546523468,41.01556,0.8872108354309003,Fleet_00213F1,Truck_0791X1,2,0.3923286938545057,0.2861732644865176,0.5752688172043037,0.3009753442079612,0,0.2864569501896412,Low
0,7120,22FEB16:17:59:46,107,0.4247311827956999,0.5157480575826159,0.7999999999999998,113,0.341545643153527,107,8,0.1541276215975011,0.9779410769301559,14.14,7,14.901961,0.5,108.79247,7.7477227631,48.342732339,1.9,152,2.320604,0.9161828401156438,2.722073,0.6425381807289501,71.998795,0.8532901833872708,Fleet_00413F1,Truck_0641X1,2,0.5524312335787142,0.3270638107987506,0.4247311827956999,0.5537618144210055,0,0.4423441611156587,Low
0,3491,22FEB16:16:59:17,122,0.3440860215053796,0.618110281279064,0.7999999999999998,171,0.6589730290456431,122,12,0.42588130298973675,0.9779410769301559,14.14,9,38.039215,0.7142857142857144,125.57205,7.0779247631,49.030806339,310.5,478,10.732792,0.4159738711767482,6.673994,0.6033228717898944,176.52702,0.41831475488433423,Fleet_00413F1,Truck_0241X1,2,0.692361103441569,0.5700835086377256,0.3440860215053796,0.6146513445094594,0,0.5305759550736223,Moderate
0,5281,22FEB16:17:29:07,113,0.39247311827957176,0.50393703949408,0.666666666666667,113,0.3830394190871369,113,7,0.1722445336903168,0.9779410769301559,14.16,7,14.901961,0.35714285714285676,115.41646,8.424595794,49.657047773,28.8,138,2.320604,0.7249790760928443,2.715585,0.7455569119397977,71.82719,0.6328658755843222,Fleet_00513F1,Truck_0781X1,1,0.5178810417492946,0.26469369541658677,0.39247311827957176,0.5772847350381485,0,0.43212594138609184,Low
0,5383,22FEB16:17:30:49,116,0.3763440860215077,0.30708663093186234,0.5999999999999996,110,0.39548755186721996,116,7,0.16956715751896473,0.9779410769301559,14.14,6,14.901961,0.35714285714285676,118.980545,8.9096553589,48.967184752,39.4,148,1.88549,0.7439139538191439,1.581419,0.6763910770927339,41.82851,0.645091693635383,Fleet_00713F1,Truck_0681X1,1,0.43419139426636066,0.2633550073309108,0.3763440860215077,0.35412954783857997,0,0.3233345614847543,Low
0,4225,22FEB16:17:11:31,104,0.44086021505376394,0.18897638981028,0.666666666666667,109,0.3293568464730291,104,9,0.15760821062025882,0.9779410769301559,14.18,7,33.333332,0.5,109.22405,8.4628176747,47.111799536,256.9,362,1.740453,0.5524923775672057,0.0,0.6096140217592294,25.088017,0.5062927004674578,Fleet_00613F1,Truck_0801X1,3,0.394999967649992,0.3288041053101294,0.44086021505376394,0.20622066013187473,0,0.2593661818645584,Low
0,507,22FEB16:16:09:33,74,0.6021505376344116,0.9291338914687839,0.13333333333333375,116,0.40274896265560167,74,9,0.19161088799643014,0.9779410769301559,14.18,7,33.72549,0.0,77.65283,9.2191908604,49.253549431,294.4,662,2.755716,0.06494199569345971,3.101766,0.6108816227970725,82.04164,0.06064964641016418,Fleet_00113F1,Truck_0221X1,1,0.4884053958192398,0.09580544399821507,0.6021505376344116,0.994891359635379,0,0.5426701058002337,Moderate
0,4534,22FEB16:17:16:40,94,0.4946236559139834,0.917322873380248,0.13333333333333375,166,0.43646265560165975,94,7,0.2971887550200803,0.9779410769301559,14.16,7,41.960785,0.14285714285714235,95.976,8.3955547631,48.599124339,308.9,256,10.007605,0.6039608386123414,9.749903,0.6749904406984439,257.88474,0.5433297375044948,Fleet_00413F1,Truck_0561X1,1,0.4957062874384139,0.22002294893861132,0.4946236559139834,1.0196885125957862,0,0.5537596974979427,Moderate
0,1133,22FEB16:16:19:59,111,0.40322580645161565,0.8700788010261039,0.666666666666667,215,0.5554979253112033,111,10,0.49326193663543066,0.9779410769301559,14.12,8,14.901961,0.5,109.008095,9.5415656153,48.543612484,287.1,384,17.114452,0.18609837048586275,12.902633,0.5723908963654573,341.2744,0.1356826081745176,Fleet_01213F1,Truck_0291X1,1,0.697414464334658,0.49663096831771536,0.40322580645161565,1.1933751071249028,0,0.7067197643047998,Moderate
0,4631,22FEB16:17:18:17,113,0.39247311827957176,0.37401574012648,0.7999999999999998,108,0.37655601659751037,113,9,0.15983935742971886,0.9779410769301559,14.16,7,14.901961,0.5714285714285712,117.54,8.6083387631,48.562914339,298.9,273,1.595415,0.6194677613162407,2.030314,0.6331671367528161,53.701763,0.554956250749131,Fleet_00413F1,Truck_0561X1,1,0.5168572522413301,0.36563396442914503,0.39247311827957176,0.4174936184977284,0,0.3836767116699835,Low
0,7189,22FEB16:18:00:55,59,0.6827956989247355,0.16141733421786877,0.5999999999999996,113,0.38744813278008305,59,9,0.19009370816599733,0.9705880775735433,14.2,7,14.901961,0.4285714285714288,62.927998,7.7506087631,48.259464339,2.5,143,2.320604,0.9246250260109314,0.0,0.6370301822919063,24.411179,0.8615605897159295,Fleet_00413F1,Truck_0641X1,2,0.3829551556659838,0.3093325683687131,0.6827956989247355,0.1732327460556459,0,0.24344740164968567,Low
0,7602,22FEB16:18:07:48,25,0.8655913978494638,0.24015750165850397,0.5333333333333332,114,0.43179460580912865,25,13,0.19428826416778222,0.8088234042279522,14.24,8,14.901961,0.4285714285714288,26.753448,7.9837398588,48.204409043,114.0,151,2.465641,0.9699586890388068,6.240567,0.6217294428998026,165.0629,0.9110631667265972,Fleet_00213F1,Truck_0791X1,2,0.401761813600322,0.3114298463696055,0.8655913978494638,0.2556824422048245,1,0.47758563946160837,Low
0,4533,22FEB16:17:16:39,88,0.526881720430108,0.9763780240591504,0.13333333333333375,141,0.4032676348547718,88,7,0.19634091923248548,0.9779410769301559,14.12,7,38.039215,0.14285714285714235,93.16802,8.3938507631,48.600144339,307.4,258,6.38166,0.6036044341110327,3.425504,0.6316351384027892,90.60452,0.5432098765432098,Fleet_00413F1,Truck_0561X1,1,0.5043263307490853,0.1695990310448139,0.526881720430108,1.0849326018169185,0,0.5776429459196182,Moderate
0,3736,22FEB16:17:03:22,139,0.25268817204301186,0.641732317456136,0.666666666666667,157,0.5464211618257262,139,11,0.3351182507809014,0.9779410769301559,14.06,9,36.862747,0.5714285714285712,143.67654,8.4443590753,48.938675517,272.0,499,8.702265,0.4625069800857633,4.847246,0.6032542623607835,128.20956,0.44768069039913705,Fleet_00913F1,Truck_0311X1,1,0.6182733819828431,0.4532734111047363,0.25268817204301186,0.6629852091799042,0,0.5080322537453928,Moderate
0,7641,22FEB16:18:08:27,16,0.913978494623656,0.3543307133253768,0.5333333333333332,109,0.06872406639004153,16,14,0.046854082998661305,0.5882352422794165,14.26,8,14.901961,0.4285714285714288,16.992342,9.2924637714,48.402097726,108.8,151,1.740453,0.9713036653362299,5.698564,0.6285493874935051,150.72693,0.9157377442167087,Fleet_00813F1,Truck_0411X1,1,0.31879603768291714,0.23771275578504505,0.913978494623656,0.3758310965859823,1,0.47214734781725326,Low
0,4153,22FEB16:17:10:19,103,0.44623655913978766,0.988188981911464,0.666666666666667,136,0.341545643153527,103,8,0.21240517626059793,0.9779410769301559,14.18,7,38.82353,0.5714285714285712,105.48009,8.6154456747,47.070075536,248.8,346,5.656471,0.5413112171080074,6.288302,0.6597164757177006,166.32547,0.4976627112549443,Fleet_00613F1,Truck_0801X1,3,0.665467097243886,0.39191687384458457,0.44623655913978766,1.0748600777870774,0,0.6551915719580662,Moderate
0,7888,22FEB16:18:12:34,34,0.8172043010752716,0.3307086771483048,0.5999999999999996,110,0.35451244813278004,34,14,0.15510932619366352,0.7132352563419152,14.16,9,29.411766,0.4285714285714288,35.210648,7.7615647631,48.734574339,82.2,147,1.88549,0.9781329602052504,2.966092,0.6433623305786368,78.45309,0.9453434016540814,Fleet_00413F1,Truck_0271X1,2,0.42840704176036154,0.2918403773825462,0.8172043010752716,0.34217942049274497,1,0.5168573470280042,Moderate
0,3408,22FEB16:16:57:54,93,0.5,0.7401575418159855,0.7333333333333334,132,0.4074170124481328,93,11,0.1977688531905399,0.9779410769301559,14.2,9,14.901961,0.4285714285714288,94.28444,8.4301930753,48.838961517,299.6,437,5.076321,0.4013420076816627,5.595238,0.5953323833995302,147.99394,0.40836629509768674,Fleet_00913F1,Truck_0491X1,1,0.6269692958658172,0.3131701408809844,0.5,0.7274261304109144,0,0.5317124870561829,Moderate
0,5,22FEB16:16:01:11,86,0.5376344086021518,0.09448819490514,0.7333333333333334,126,0.3285788381742739,86,10,0.14074074074074072,0.9705880775735433,14.14,6,42.352943,0.7142857142857144,83.41219,8.670883794,49.377117773,285.4,783,4.206095,0.00048009682464456027,0.0,0.61735015324167,15.992998,0.00047944384513964877,Fleet_00513F1,Truck_0471X1,1,0.3854667888042491,0.42751322751322757,0.5376344086021518,0.0946168832913913,0,0.22111845938954194,Low
0,168,22FEB16:16:03:54,83,0.5537634408602194,0.48031500331700794,0.5999999999999996,116,0.31898340248962653,83,11,0.170281124497992,0.9632352657169142,14.1,7,34.901962,0.5714285714285712,85.21292,8.953051794,49.350753773,276.4,805,2.755716,0.01977945459704067,3.516573,0.6007466713968126,93.01329,0.020016780534579892,Fleet_00513F1,Truck_0471X1,1,0.46643280193554465,0.3708548479632816,0.5537634408602194,0.47462022096779655,0,0.3756024672581113,Low
0,135,22FEB16:16:03:21,90,0.5161290322580676,0.003937009375968799,0.666666666666667,115,0.3711099585062241,90,11,0.19830432842481036,0.9705880775735433,14.22,7,14.901961,0.6428571428571423,92.16341,8.882119794,49.354731773,266.9,791,2.61068,0.01519999513192516,0.0,0.5669724248663999,22.610952,0.016061368812177845,Fleet_00513F1,Truck_0471X1,1,0.34723787818295326,0.42058073564097637,0.5161290322580676,0.003725866957472293,0,0.1747366991787183,Low
0,4545,22FEB16:17:16:51,104,0.44086021505376394,0.48031500331700794,0.2666666666666666,134,0.31950207468879666,104,7,0.20249888442659528,0.9779410769301559,14.16,7,39.607845,0.2142857142857144,106.48888,8.4154507631,48.587226339,308.0,245,5.366396,0.6056299741019551,3.212728,0.6665514809177933,84.97661,0.5446482080786288,Fleet_00413F1,Truck_0561X1,1,0.35549458155749036,0.20839229935615483,0.44086021505376394,0.5340936749720562,0,0.337975393270362,Low
0,3216,22FEB16:16:54:42,100,0.4623655913978517,0.1062992230330464,0.33333333333333304,111,0.28941908713692943,100,11,0.13208389112003568,0.9779410769301559,14.16,9,14.901961,0.35714285714285676,104.83215,7.2614287631,48.373632339,340.3,472,2.030529,0.3701834280380525,0.0,0.6612518208691476,14.637891,0.38535299053098404,Fleet_00413F1,Truck_0351X1,2,0.24301721450110295,0.24461337413144624,0.4623655913978517,0.10211471494209333,0,0.15214302173317948,Low
0,4275,22FEB16:17:12:21,106,0.4301075268817236,0.7795275954181919,0.7999999999999998,130,0.33843360995850624,106,8,0.17072735385988397,0.9779410769301559,14.16,7,14.901961,0.5,113.54409,8.3400816747,47.122179536,267.4,370,4.786245,0.5608233825465749,4.675158,0.612877989844131,123.65785,0.5122857485317033,Fleet_00613F1,Truck_0801X1,3,0.6393204017922326,0.33536367692994196,0.4301075268817236,0.8533856428835892,0,0.575675893761193,Moderate
0,2927,22FEB16:16:49:53,102,0.4516129032258114,0.15354331546593117,0.7999999999999998,108,0.3044605809128631,102,11,0.14921909861668897,0.9264705689338254,14.22,8,34.11765,0.8571428571428568,104.25602,7.5511507631,48.670554339,314.2,540,1.595415,0.3306886113719707,0.0,0.5757084132730798,0.0,0.3507131727196452,Fleet_00413F1,Truck_0351X1,2,0.4193346321262647,0.5031809778797729,0.4516129032258114,0.14477650036106854,0,0.2531002661714529,Low
0,7680,22FEB16:18:09:06,16,0.913978494623656,0.25984252845960715,0.5999999999999996,107,0.030860995850622408,16,14,0.03391343150379295,0.5514704892463324,14.24,8,14.901961,0.4285714285714288,18.288034,9.3104997714,48.399013726,94.8,150,1.450378,0.9725358683567906,3.692979,0.6198920489201963,97.67924,0.9204123217068201,Fleet_00813F1,Truck_0411X1,1,0.29690117477007644,0.23124243003761089,0.913978494623656,0.2745575793497285,1,0.4308178611899568,Low
0,4663,22FEB16:17:18:49,113,0.39247311827957176,0.1574803248419,0.5333333333333332,112,0.3737033195020747,113,8,0.17697456492637217,0.9779410769301559,14.16,7,14.901961,0.35714285714285676,118.00827,8.6927767631,48.560544339,264.7,274,2.175566,0.6251781382718662,2.43829,0.582722472349145,64.49272,0.5587918015102481,Fleet_00413F1,Truck_0561X1,1,0.3548389925591026,0.2670587110346145,0.39247311827957176,0.17618951465110597,0,0.2302763506748831,Low
0,7956,22FEB16:18:13:42,39,0.7903225806451637,0.015748037503875194,0.5999999999999996,111,0.3003112033195021,39,11,0.14154395359214636,0.9779410769301559,14.3,8,14.901961,0.5,40.89657,8.9917773589,48.961952752,75.7,158,2.030529,0.9822869749481242,4.196679,0.6215453688217,111.002075,0.9534939470214552,Fleet_00713F1,Truck_0711X1,1,0.305353080274459,0.32077197679607317,0.7903225806451637,0.01622358712330986,1,0.3575436162742225,Low
0,7818,22FEB16:18:11:24,33,0.8225806451612918,0.4685039651497312,0.5999999999999996,110,0.35165975103734437,33,14,0.1566265060240964,0.7647057830882439,14.18,9,29.019608,0.4285714285714288,34.740166,7.7303407631,48.728988339,88.1,146,1.88549,0.975834102832281,8.092802,0.6578221861139535,214.05446,0.9369531343641377,Fleet_00413F1,Truck_0271X1,2,0.47338790539569175,0.2925989672977626,0.8225806451612918,0.48794558632382434,1,0.5830776285949932,Moderate
0,3286,22FEB16:16:55:52,112,0.39784946236559193,0.846456764849032,0.33333333333333304,163,0.7424792531120331,112,12,0.4231146809460063,0.9852940762867685,14.04,9,37.64706,0.2142857142857144,100.36816,7.5587707631,48.889218339,298.8,435,9.572491,0.3804096837610973,10.360935,0.6338038657229802,274.04654,0.3937432578209278,Fleet_00413F1,Truck_0241X1,2,0.640756450431466,0.3187001976158603,0.39784946236559193,0.8177926703194641,0,0.5657160263115723,Moderate
0,3952,22FEB16:17:06:58,74,0.6021505376344116,0.641732317456136,0.5333333333333332,110,0.27048755186721996,74,10,0.11896474788041053,0.9779410769301559,14.24,8,14.901961,0.5,76.71765,8.9564076747,47.137161536,321.4,355,1.88549,0.5120981613178788,3.782694,0.5400248165325297,100.05218,0.4735706580366774,Fleet_00613F1,Truck_0801X1,3,0.4818510675522297,0.3094823739402053,0.6021505376344116,0.6939406702053246,0,0.4491077348377122,Low
1,2841,22FEB16:16:48:27,84,0.5483870967741957,0.9094488345495696,0.7999999999999998,108,0.34699170124481327,84,11,0.17251227130745203,0.9779410769301559,14.14,8,36.47059,0.7142857142857144,86.15071,7.9002962752,48.357968037,287.9,484,1.595415,0.31850437725806025,6.869012,0.5714537919678438,181.68526,0.34040513004914297,Fleet_00313F1,Truck_0751X1,2,0.6854801785981275,0.44339899279658324,0.5483870967741957,0.8509373365038938,0,0.5980212902502319,Moderate
0,4203,22FEB16:17:11:09,87,0.5322580645161317,0.712598425987352,0.5333333333333332,111,0.2930497925311203,87,8,0.10780901383311023,0.9779410769301559,14.2,7,34.509804,0.5,91.22406,8.5080696747,47.101899536,246.4,359,2.030529,0.5493602604602046,0.0,0.6074411109372634,18.693943,0.5036557593191897,Fleet_00613F1,Truck_0801X1,3,0.5129938506172685,0.30390450691655513,0.5322580645161317,0.7772635369703953,0,0.48967598639975285,Low
0,3277,22FEB16:16:55:43,88,0.526881720430108,0.4606299564371639,0.2666666666666666,110,0.383558091286307,88,11,0.15716198125836678,0.9705880775735433,14.3,9,14.901961,0.2142857142857144,97.38042,9.6420708604,48.642149431,305.3,438,1.88549,0.3790009561558767,2.600055,0.5589568354653852,68.77141,0.3926645091693636,Fleet_00113F1,Truck_0141X1,1,0.3702849047967125,0.1857238477720406,0.526881720430108,0.44460140870135445,0,0.3185228750087626,Low
0,3441,22FEB16:16:58:27,117,0.37096774193548754,0.5354331145018304,0.9333333333333336,117,0.408454356846473,117,12,0.17251227130745203,0.8823528352941271,14.16,9,14.901961,0.7857142857142856,122.3642,8.5024930753,48.813539517,291.8,444,2.900755,0.4068704573994255,3.093288,0.6059040923851063,81.81741,0.41232170682008873,Fleet_00913F1,Truck_0491X1,1,0.6257402682272123,0.4791132785108688,0.37096774193548754,0.528354225840493,1,0.671376401865754,Moderate
0,7780,22FEB16:18:10:46,33,0.8225806451612918,0.1338582786254576,0.5999999999999996,103,0.053423236514522854,33,17,0.016599732262382864,0.2941175742647123,14.32,9,14.901961,0.4285714285714288,35.531998,9.3273477714,48.402229726,21.4,151,0.870226,0.9738804465639777,0.0,0.6474245108022199,23.277136,0.9323984178353111,Fleet_00813F1,Truck_0411X1,1,0.2624271717133267,0.22258558041690585,0.8225806451612918,0.13981357933521477,1,0.3731576596572278,Low
0,5462,22FEB16:17:32:08,35,0.8118279569892479,0.9055118552917119,0.40000000000000036,145,0.4813278008298756,35,7,0.2570281124497992,0.9779410769301559,13.92,6,35.294117,0.2857142857142856,25.599646,8.669131794,49.377393773,18.5,136,6.961811,0.7546093304503259,22.577093,0.604620594040518,597.1637,0.6545607095768908,Fleet_00513F1,Truck_0571X1,1,0.595613218707196,0.2713711990820424,0.8118279569892479,1.0439179816921829,1,0.8109820038612527,Critical
1,2621,22FEB16:16:44:47,89,0.5215053763440878,0.0669291393127288,0.7999999999999998,111,0.2170643153526971,89,9,0.10013386880856759,0.9705880775735433,14.2,8,14.901961,0.5714285714285712,92.73757,8.5841028604,49.107647431,280.9,445,2.030529,0.293018754087889,0.0,0.6126253063369175,0.0,0.31403571856646295,Fleet_00113F1,Truck_0151X1,1,0.3613311515551419,0.33578122011856937,0.5215053763440878,0.06244988023373508,0,0.19940053984769146,Low
0,4479,22FEB16:17:15:45,114,0.3870967741935516,0.24409450099510238,0.40000000000000036,107,0.3770746887966805,114,9,0.17518964747880408,0.9779410769301559,14.02,8,14.901961,0.35714285714285676,118.260544,8.2734847631,48.633012339,279.5,338,1.450378,0.5947971425992777,1.325581,0.6014453161932476,35.06158,0.5367373846338248,Fleet_00413F1,Truck_0561X1,1,0.3403897299305944,0.2661662523108304,0.3870967741935516,0.27049860112712915,0,0.2513444453034359,Low
0,7461,22FEB16:18:05:27,53,0.7150537634408636,0.26377953783557595,0.5333333333333332,111,0.33298755186721996,53,10,0.15287817938420345,0.9779410769301559,14.14,8,21.960785,0.4285714285714288,56.033592,8.1094818588,48.239707043,112.3,156,2.030529,0.9608897385019168,2.77602,0.6072838112705211,73.425674,0.894162771185425,Fleet_00213F1,Truck_0791X1,2,0.376700141012043,0.29072480397781614,0.7150537634408636,0.2834641066491257,1,0.4733893025007592,Low
0,4437,22FEB16:17:15:03,115,0.3817204301075279,0.0,0.5999999999999996,118,0.37992738589211617,115,10,0.18393574297188753,0.9779410769301559,14.16,8,14.901961,0.5,119.88237,8.1789487631,48.672150339,316.6,379,3.045792,0.5871523314467455,0.0,0.6265680810528368,0.0,0.5317032242598586,Fleet_00413F1,Truck_0561X1,1,0.3266424619640386,0.34196787148594376,0.3817204301075279,0.0,0,0.1633212309820193,Low
