Maintenance_flag,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,Condition_Score,Priority
0,74,0.6021505376344116,0.0,0.06666666666666643,105,0.24014522821576767,74,9,0.10307898259705489,0.9779410769301559,14.3,7,14.901961,0.14285714285714235,85.68075,9.2861988604,49.200425431,350.6,695,0.0196078784813905,0.057607012484621634,0.0,0.6359156974190304,0.0,0.05381757161692435,0.051135315813739014,Low
0,27,0.8548387096774199,0.2834645746760496,0.5333333333333332,115,0.21058091286307057,27,13,0.10807675145024542,0.720588161948536,14.2,8,14.901961,0.4285714285714288,27.829884,9.2749737714,48.406615726,106.3,152,0.08496738329181305,0.9700628749405777,4.574181,0.6298772309569091,120.98699,0.9114227496104519,0.5312301601754799,Moderate
0,112,0.39784946236559193,0.9999999999999999,0.666666666666667,152,0.3939315352697096,112,11,0.28183846497099513,0.9779410769301559,14.14,9,43.137257,0.6428571428571423,114.30014,8.8795390753,48.662291517,289.1,505,0.32679743392456706,0.4368593910595642,8.643929,0.5419567576522523,228.63174,0.4320987654320988,0.6041204806035616,Moderate
0,103,0.44623655913978766,0.0,0.13333333333333375,110,0.29538381742738595,103,9,0.1429718875502008,0.9779410769301559,14.22,8,14.901961,0.07142857142857117,104.869576,8.9917916153,48.675258484,255.6,493,0.05228758582282889,0.1322770255357255,0.0,0.6734852167597775,0.0,0.10224139997602782,0.07145285846011995,Low
0,60,0.6774193548387117,0.03149606496838,0.5999999999999996,103,0.39289419087136934,60,10,0.15591253904506916,0.9779410769301559,14.26,7,14.901961,0.5714285714285712,63.503998,8.8182776153,48.704220484,255.7,785,0.006535959493796831,0.013079482184694124,0.0,0.6097202827043159,0.0,0.013664149586479657,0.1709844050557514,Low
0,114,0.3870967741935516,0.50393703949408,0.666666666666667,110,0.39963692946058094,114,11,0.16626506024096385,0.9558822663603018,14.16,7,14.901961,0.5714285714285712,118.04599,8.9215968604,49.437875431,291.5,650,0.05228758582282889,0.09359931751409933,2.304183,0.5641602749732046,60.945602,0.0783890686803308,0.2877081680534103,Low
0,60,0.6774193548387117,0.3543307133253768,0.5333333333333332,108,0.3970435684647303,60,9,0.17001338688085676,0.9779410769301559,14.24,7,29.803923,0.4285714285714288,61.560516,7.7511547631,48.249540339,1.0,142,0.03921571189900811,0.9256585251336826,3.667527,0.6351978085144301,97.006004,0.8628790602900636,0.40423807538963963,Low
0,73,0.6075268817204318,0.2677165572509152,0.5999999999999996,116,0.24299792531120334,73,8,0.11896474788041053,0.9779410769301559,14.24,6,14.901961,0.35714285714285676,76.32069,8.8082673589,49.206488752,9.3,150,0.09150325265806411,0.7802086368178982,1.58319,0.4840780105942999,41.875355,0.7044228694714132,0.3043572111220242,Low
0,97,0.4784946236559158,0.0,0.5333333333333332,113,0.26244813278008305,97,9,0.13404730031236053,0.9779410769301559,14.16,8,14.901961,0.4285714285714288,100.29641,9.5119473589,48.801404752,324.9,292,0.07189546430421939,0.64890630679006,0.0,0.6264526164038451,0.0,0.5772503895481242,0.13263024435223605,Low
0,35,0.8118279569892479,0.4527559276458559,0.5333333333333332,110,0.3978215767634855,35,8,0.1747434181169121,0.9779410769301559,14.04,6,31.764706,0.4285714285714288,30.744339,9.1924233589,48.918410752,46.6,149,0.05228758582282889,0.9973970585567418,6.593942,0.6227167493187167,174.40965,0.9944863957808943,0.7012029186297664,Critical
0,113,0.39247311827957176,0.5984252343992199,0.33333333333333304,186,0.40560165975103735,113,11,0.2634538152610442,0.9044116458639809,14.18,9,14.901961,0.2857142857142856,103.896225,9.6621768604,48.633611431,297.6,434,0.5490196060759304,0.3805648820831129,1.329578,0.5769266489899771,35.16731,0.3939829797434976,0.36194606697736625,Low
0,96,0.48387096774193594,0.5157480575826159,0.20000000000000018,110,0.2761929460580913,96,9,0.13110218652387326,0.9779410769301559,14.18,8,14.901961,0.14285714285714235,98.676056,9.7629813589,48.699380752,325.0,208,0.05228758582282889,0.669433261110286,2.695557,0.5923035281143869,71.29744,0.593311758360302,0.360700987911008,Low
0,36,0.8064516129032313,0.2047244172747848,0.5333333333333332,116,0.21939834024896265,36,9,0.11048639000446228,0.9779410769301559,14.08,7,27.058825,0.4285714285714288,37.588978,9.1844913589,48.923264752,83.7,152,0.09150325265806411,0.9966190196254503,2.5289,0.6420788322340485,66.88935,0.9928083423229055,0.48176132235846364,Moderate
0,102,0.4516129032258114,0.0,0.33333333333333304,124,0.47017634854771784,102,9,0.22927264614011603,0.9779410769301559,14.22,8,14.901961,0.35714285714285676,104.43928,8.6702657274,48.307196666,275.5,240,0.1437908835446659,0.6631895569784563,0.0,0.6921712457882595,0.0,0.5882775979863358,0.13391828031350847,Low
0,119,0.36021505376344365,0.5275590756711519,0.666666666666667,116,0.42842323651452285,119,9,0.18884426595269968,0.9779410769301559,14.14,7,14.901961,0.5,122.07619,9.1755216747,47.207703536,303.4,393,0.09150325265806411,0.18059096268057584,2.92683,0.5320619392538808,77.414604,0.13208677933597024,0.3199282906437479,Low
0,57,0.6935483870967758,0.1299212592101184,0.5999999999999996,107,0.3661825726141079,57,10,0.15618027666220435,0.9779410769301559,14.18,7,34.509804,0.5714285714285712,57.024406,8.8158716153,48.703134484,248.9,788,0.032679797468984174,0.01334136868996394,1.300823,0.594755060154572,34.406742,0.013903871509049481,0.1837458927449457,Low
0,113,0.39247311827957176,0.47637796382292796,0.666666666666667,112,0.38122406639004147,113,7,0.16929941990182953,0.9779410769301559,14.1,6,14.901961,0.35714285714285676,123.696754,8.413567794,49.673403773,26.5,135,0.06535950481042255,0.7268028980741701,2.571577,0.6109878837421591,68.018166,0.6340644851971713,0.44853095273602406,Low
0,115,0.3817204301075279,0.0,0.5333333333333332,118,0.3775933609958506,115,10,0.1826863007585899,0.9779410769301559,14.16,8,14.901961,0.5,120.026855,8.1996547631,48.663108339,300.6,369,0.1045751716456578,0.5888572381875676,0.0,0.49763422974620364,0.0,0.5327819729114228,0.15182111572153065,Low
0,114,0.3870967741935516,0.0,0.5333333333333332,120,0.3716286307053942,114,8,0.1891120035698349,0.9779410769301559,14.2,7,14.901961,0.4285714285714288,117.57665,8.6690767631,48.558492339,262.0,285,0.11764704556947855,0.6236079566409214,0.0,0.6195757761860018,0.0,0.557713052858684,0.15082699400645458,Low
0,150,0.1935483870967758,0.8700788010261039,0.666666666666667,209,0.6024377593360996,150,15,0.4731816153502901,0.9779410769301559,14.1,8,45.882355,0.5,152.1365,9.0202256153,48.677238484,272.7,444,0.6993464040506203,0.14696115259179765,8.571878,0.5817401861323609,226.72603,0.11254944264653,0.4242689381057055,Low
0,96,0.48387096774193594,0.6299212993676,0.20000000000000018,113,0.27800829875518673,96,8,0.13708165997322622,0.9044116458639809,14.16,8,14.901961,0.14285714285714235,100.04432,9.7682433589,48.689756752,347.7,192,0.07189546430421939,0.6707080029160677,3.516027,0.7639300150355053,92.99886,0.5941507850892964,0.42368338039752446,Low
0,111,0.40322580645161565,0.6102362324090151,0.5999999999999996,120,0.37474066390041494,111,7,0.17626059794734492,0.9558822663603018,14.08,6,14.901961,0.35714285714285676,114.66036,8.8650813589,48.931712752,39.1,137,0.11764704556947855,0.7485670599779239,3.576253,0.5722494940054603,94.59182,0.6483279395900756,0.5198935985337823,Moderate
0,95,0.48924731182795966,0.1338582786254576,0.20000000000000018,112,0.2533713692946058,95,9,0.13012048192771086,0.9779410769301559,14.16,8,28.235294,0.2142857142857144,101.12402,9.7408593589,48.711920752,281.1,202,0.06535950481042255,0.6676128513309831,0.0,0.6024259290093217,0.0,0.5917535658635983,0.14844459421599024,Low
0,89,0.5215053763440878,0.7519685197470399,0.666666666666667,132,0.3796680497925311,89,9,0.1891120035698349,0.9779410769301559,14.2,7,36.07843,0.4285714285714288,90.828575,7.7517307631,48.231666339,1.5,144,0.1960784693674948,0.9274881478584478,5.774727,0.6294454935737229,152.74144,0.8647968356706222,0.7040397718431337,Critical
0,104,0.44086021505376394,0.0,0.5333333333333332,106,0.3117219917012448,104,9,0.14948683623382417,0.9779410769301559,14.24,7,14.901961,0.5,106.45261,9.105787794,49.274403773,348.3,773,0.026143837975187337,0.0345044143373221,0.0,0.5816657198007649,0.0,0.03224259858564066,0.14084255417242966,Low
0,82,0.5591397849462396,0.9960630608996238,0.5999999999999996,138,0.32961618257261416,82,11,0.170281124497992,0.9779410769301559,14.22,7,34.901962,0.6428571428571423,84.204025,8.954359794,49.350033773,280.9,805,0.23529413620273,0.02012567936231402,3.516573,0.5971480231699062,93.01329,0.020136641495864804,0.33297768374458236,Low
0,115,0.3817204301075279,0.4527559276458559,0.7333333333333334,117,0.3960062240663901,115,10,0.16956715751896473,0.9779410769301559,14.18,8,14.901961,0.5714285714285712,119.48399,9.3139656747,47.173935536,287.3,383,0.09803925721563386,0.19074004576786563,2.466123,0.5564617950067395,65.228905,0.1386791322066403,0.30842652649338476,Low
0,94,0.4946236559139834,0.992126021405544,0.7333333333333334,180,0.44657676348547715,94,9,0.3485051316376618,0.9779410769301559,14.2,7,41.17647,0.5714285714285712,97.74,8.4568457274,48.124358666,276.2,264,0.5098039392406951,0.6153619154919259,12.029078,0.571876325647125,318.16888,0.5519597267170083,0.7094450726796598,Critical
0,95,0.48924731182795966,0.0,0.5999999999999996,108,0.26244813278008305,95,9,0.13485051316376617,0.9779410769301559,14.18,7,14.901961,0.4285714285714288,104.12147,8.4440396153,48.719280484,306.3,411,0.03921571189900811,0.17065127505743438,0.0,0.577201086706421,0.0,0.12489512165887573,0.14374135546334713,Low
1,93,0.5,0.03149606496838,0.7999999999999998,108,0.2787863070539419,93,11,0.11842927264614009,0.9779410769301559,14.1,8,14.901961,0.5714285714285712,95.50996,7.3571342752,48.259622037,293.3,456,0.03921571189900811,0.28018415426838317,0.0,0.5909932553584382,0.0,0.3037276758959607,0.1905643394853188,Low
0,99,0.4677419354838719,0.8385826858608719,0.5999999999999996,128,0.3285788381742739,99,9,0.1422579205711736,0.9779410769301559,14.04,7,33.333332,0.4285714285714288,98.75062,9.1060716747,47.244567536,308.6,405,0.16993467645608035,0.17480227568852102,4.717044,0.5648363288600543,124.76573,0.12813136761356825,0.37073739314388987,Low
0,176,0.05376344086021945,0.0,0.5333333333333332,120,0.7728215767634855,176,12,0.3319053993752789,0.9779410769301559,14.16,9,14.901961,0.5714285714285712,184.78806,8.7016870753,49.145021517,351.2,447,0.11764704556947855,0.49211539635029733,0.0,0.7729789293749597,0.0,0.4614647009469016,0.21769248501613644,Low
0,129,0.30645161290322775,0.007874018751937597,0.666666666666667,125,0.47406639004149376,129,8,0.21936635430611337,0.9779410769301559,14.16,6,14.901961,0.6428571428571423,133.6687,8.8250253589,48.829820752,21.3,154,0.15032679797468984,0.802714554571432,1.17778,0.4812717176035898,31.152264,0.7207239602061608,0.1950331876065179,Low
0,118,0.3655913978494638,0.5866142062713136,0.5999999999999996,119,0.41779045643153523,118,11,0.17518964747880408,0.8308822147978062,14.1,9,14.901961,0.4285714285714288,123.588264,8.2912810753,48.885311517,285.4,419,0.11111113113945462,0.39070014575220924,3.151872,0.5639577934872917,83.36697,0.40057533261416756,0.4066528081222952,Low
0,114,0.3870967741935516,0.787401574012648,0.666666666666667,144,0.39004149377593367,114,7,0.22159750111557344,0.9779410769301559,14.12,6,14.901961,0.35714285714285676,116.78426,8.7591907631,48.551874339,296.7,262,0.2745098481017381,0.6298133872400591,5.282215,0.6659482199618297,139.71448,0.5619081865036558,0.5888606552943974,Moderate
0,100,0.4623655913978517,0.5118110381672768,0.7333333333333334,110,0.30134854771784236,100,9,0.13654618473895583,0.9779410769301559,14.18,7,14.901961,0.5,104.436104,7.7540047631,48.200706339,2.0,146,0.05228758582282889,0.9306285111203376,2.643576,0.6511997028040338,69.92254,0.8673139158576053,0.5338108539047144,Moderate
0,149,0.19892473118279952,0.8503938043431118,0.666666666666667,209,0.6112551867219918,149,12,0.5852744310575636,0.9779410769301559,14.06,8,47.058823,0.7857142857142856,151.16573,8.8795617714,48.161035726,300.1,486,0.6993464040506203,0.47198863645734246,11.656471,0.6728183665768329,308.31345,0.45259498981181834,0.5905973325015429,Moderate
0,147,0.20967741935483986,0.7952756530008079,0.5999999999999996,220,0.600103734439834,147,10,0.4977242302543508,0.9779410769301559,14.16,6,43.137257,0.7142857142857144,149.6183,8.7030333589,48.635210752,23.6,156,0.7712418683548397,0.8241221982338098,8.636996,0.587059090289172,228.4484,0.7322306124895122,0.7038820805943968,Critical
0,121,0.34946236559139976,0.0,0.666666666666667,120,0.4234958506224067,121,10,0.20053547523427037,0.9779410769301559,14.22,9,14.901961,0.6428571428571423,125.568,8.9498770753,48.643505517,294.8,504,0.11764704556947855,0.44202773972382636,0.0,0.5955089271744378,0.0,0.4352151504255064,0.18169375288151227,Low
0,140,0.2473118279569917,0.5629921700942415,0.666666666666667,122,0.5471991701244814,140,10,0.23346720214190095,0.9338234557904476,14.12,9,33.333332,0.5714285714285712,145.59076,8.4574570753,48.939047517,273.5,497,0.13071900962084512,0.4634261704407421,3.176353,0.6076427557228212,84.014465,0.4481601342442767,0.45010778671840773,Moderate
0,36,0.8064516129032313,0.0,0.5999999999999996,113,0.18931535269709543,36,10,0.10602409638554214,0.9779410769301559,14.24,8,14.901961,0.5,46.476223,9.0424173589,48.952502752,76.0,156,0.07189546430421939,0.9856860968634298,0.0,0.5951951645413083,0.0,0.9608054656598346,0.33155255878284917,Low
0,81,0.5645161290322598,0.366141761532024,0.5333333333333332,108,0.3130186721991701,81,9,0.14948683623382417,0.9779410769301559,14.2,8,33.333332,0.4285714285714288,83.01752,8.9396556747,47.123229536,323.4,344,0.03921571189900811,0.5139374519483757,0.0,0.5956026376141991,0.0,0.4753685724559511,0.31075016965164765,Low
0,94,0.4946236559139834,0.8858268586087199,0.5999999999999996,157,0.42971991701244816,94,9,0.2776439089692102,0.9779410769301559,14.04,7,38.431374,0.4285714285714288,95.58024,8.4744336747,47.109807536,254.7,362,0.3594771863297783,0.5516815814964926,8.756262,0.4700440355396842,231.60297,0.5056933956610332,0.6002531422529367,Moderate
0,106,0.4301075268817236,0.5236220763345536,0.666666666666667,109,0.34517634854771784,106,9,0.1504685408299866,0.9779410769301559,14.12,7,14.901961,0.5714285714285712,111.56402,8.4288396747,47.116701536,258.9,360,0.045751671392804956,0.5549027002062616,2.741584,0.5483558419673837,72.514854,0.5079707539254465,0.42287405007148693,Low
0,143,0.23118279569892763,0.673228332227664,0.666666666666667,190,0.5881742738589212,143,10,0.4744310575635878,0.9779410769301559,14.1,6,41.17647,0.7857142857142856,149.61604,8.6889693589,48.614426752,23.5,153,0.5751634440511177,0.826479574871475,9.188831,0.7801611652223823,243.04442,0.7334292221023613,0.636397318136396,Moderate
0,48,0.7419354838709715,0.338582685860872,0.5333333333333332,111,0.2593360995850622,48,8,0.12637215528781792,0.9705880775735433,14.14,6,29.019608,0.4285714285714288,50.97605,9.2126193589,48.907946752,72.0,143,0.05882359038039862,0.9990562417904549,3.4229,0.6466547464756089,90.53565,0.9973630588517319,0.5913279224713192,Moderate
0,118,0.3655913978494638,0.4685039651497312,0.5999999999999996,113,0.4131224066390041,118,7,0.18241856314145471,0.9779410769301559,14.12,6,14.901961,0.35714285714285676,119.41233,8.298259794,49.810557773,40.0,150,0.07189546430421939,0.7429879959301526,2.455193,0.7075974902336151,64.93982,0.6446122497902433,0.44196659378027986,Low
0,112,0.39784946236559193,0.5433071332537679,0.5999999999999996,114,0.383558091286307,112,7,0.17054886211512715,0.9779410769301559,14.14,7,14.901961,0.4285714285714288,119.448784,8.4570137274,48.727232666,23.9,144,0.07843137873424333,0.7177383833999098,2.716929,0.6228665186822638,71.862724,0.6278317152103561,0.47379488728372576,Moderate
0,82,0.5591397849462396,0.0,0.0,107,0.31094398340248963,82,9,0.1355644801427934,0.9779410769301559,14.2,7,20.392157,0.0,86.262314,9.2563548604,49.235735431,320.4,637,0.032679797468984174,0.06187289058381795,0.0,0.6424218793796034,0.0,0.05765312237804149,0.051823997233748274,Low
0,88,0.526881720430108,0.421259862677476,0.7333333333333334,181,0.5168568464730291,88,10,0.33788487282463187,0.9779410769301559,14.18,6,42.352943,0.6428571428571423,91.19084,9.0065696153,48.677340484,287.7,778,0.516339898734492,0.0,10.849181,0.5744056708203261,286.96063,0.0,0.27857500708063976,Low
0,88,0.526881720430108,0.003937009375968799,0.5999999999999996,113,0.2170643153526971,88,10,0.11253904506916554,0.9779410769301559,14.22,8,26.666668,0.5,88.92353,9.3646896747,47.163153536,288.8,387,0.07189546430421939,0.19426752334927178,0.0,0.6042357118772125,29.265633,0.14119621239362345,0.13722977128331945,Low
0,92,0.5053763440860237,0.4055118552917119,0.40000000000000036,117,0.2554460580912863,92,9,0.12494422132976349,0.9632352657169142,14.16,8,14.901961,0.14285714285714235,96.62417,9.7747413589,48.600626752,4.5,163,0.09803925721563386,0.6797515894179196,1.320417,0.7301934200210681,34.92501,0.6015821646889609,0.332705127259899,Low
0,20,0.8924731182795718,0.1417322873380248,0.5999999999999996,108,0.024636929460580936,20,10,0.04060687193217314,0.7647057830882439,14.22,8,14.901961,0.5,34.668,7.2505682752,48.245024037,68.6,158,0.03921571189900811,0.9858394184743324,1.520837,0.6461410124576316,40.2261,0.9611650485436893,0.41051422177011243,Low
0,99,0.4677419354838719,0.015748037503875194,0.666666666666667,108,0.2803423236514523,99,9,0.13404730031236053,0.9779410769301559,14.14,7,14.901961,0.5,99.36002,8.0988756747,47.112501536,274.7,391,0.03921571189900811,0.5771847206370488,0.0,0.5817502265366211,15.966433,0.5242718446601942,0.16566323842675623,Low
0,137,0.26344086021505575,0.2047244172747848,0.7333333333333334,123,0.9528008298755187,137,14,0.30887996430165104,0.9779410769301559,14.12,7,23.529411,0.5714285714285712,144.00075,8.357161815,48.626378243,334.4,616,0.13725492405086906,0.07356952102863323,1.474422,0.5188186460347515,38.998447,0.06712213831954933,0.3237840021399166,Low
0,109,0.413978494623656,0.50393703949408,0.5333333333333332,115,0.36514522821576767,109,7,0.16929941990182953,0.9779410769301559,14.14,6,14.901961,0.35714285714285676,112.35697,8.8878393589,48.949700752,40.1,139,0.08496738329181305,0.7461581590897106,2.823384,0.59951421177388,74.67846,0.6466498861320868,0.4443022023749796,Low
0,59,0.6827956989247355,0.0,0.5333333333333332,111,0.225103734439834,59,9,0.1211958946898706,0.9779410769301559,14.26,8,14.901961,0.4285714285714288,66.67215,9.3964476747,47.150493536,305.5,381,0.05882359038039862,0.19684703433863804,0.0,0.6591818241908479,0.0,0.14395301450317632,0.12640617796219453,Low
0,167,0.10215053763441162,0.0,0.5333333333333332,130,0.7142116182572614,167,12,0.33788487282463187,0.9779410769301559,14.14,9,14.901961,0.5714285714285712,178.34532,8.7034150753,49.155815517,353.3,446,0.18300655037990113,0.49323073145156826,0.0,0.5884689303873671,0.0,0.46194414479204127,0.20792415859843247,Low
0,100,0.4623655913978517,0.1574803248419,0.5333333333333332,182,0.4642116182572614,100,8,0.29299419901829543,0.9779410769301559,14.22,7,42.7451,0.4285714285714288,103.82403,8.4950767631,48.576438339,260.4,249,0.522875813164516,0.6113199347154761,9.741276,0.599727570364408,257.65656,0.5487234807623157,0.24730941690879404,Low
0,84,0.5483870967741957,0.5118110381672768,0.5333333333333332,113,0.341545643153527,84,9,0.15787594823739404,0.9779410769301559,14.18,8,14.901961,0.4285714285714288,86.544,8.9357616747,47.120427536,320.8,344,0.07189546430421939,0.5142663882233987,3.502578,0.5833458141136288,92.64312,0.47572815533980584,0.38312204297866304,Low
0,127,0.31720430107527164,0.003937009375968799,0.5999999999999996,116,0.46524896265560167,127,8,0.20446229361892013,0.9779410769301559,14.14,6,14.901961,0.6428571428571423,133.2003,8.8486533589,48.870584752,22.4,155,0.09150325265806411,0.7981688759063448,0.0,0.716479901202422,0.0,0.717967158096608,0.17998837453959582,Low
0,89,0.5215053763440878,0.0,0.0,110,0.3661825726141079,89,9,0.15983935742971886,0.9779410769301559,14.24,7,14.901961,0.07142857142857117,90.75017,9.2682828604,49.230353431,326.9,662,0.05228758582282889,0.06102893928344777,0.0,0.55543683707185,0.0,0.0568140956490471,0.061030428769017986,Low
0,99,0.4677419354838719,0.015748037503875194,0.666666666666667,113,0.27463692946058094,99,11,0.1326193663543061,0.9779410769301559,14.18,9,14.901961,0.4285714285714288,103.828896,6.9188347631,48.249744339,298.3,428,0.07189546430421939,0.3974272451706393,0.0,0.6152617491555601,0.0,0.4050101881817092,0.16329965004367103,Low
0,106,0.4301075268817236,0.48031500331700794,0.7999999999999998,109,0.33584024896265563,106,8,0.1474341811691209,0.9779410769301559,14.12,7,14.901961,0.5,110.556206,8.2831656747,47.123085536,271.0,380,0.045751671392804956,0.5646783746521613,2.470902,0.6398013338677059,65.3553,0.5150425506412561,0.42494105665740245,Low
0,94,0.4946236559139834,0.18897638981028,0.33333333333333304,111,0.25648340248962653,94,8,0.1278893351182508,0.9779410769301559,14.18,8,14.901961,0.14285714285714235,96.48131,9.7707813589,48.669200752,355.9,174,0.05882359038039862,0.6727694278982659,1.360104,0.6769851343447925,35.97473,0.5958288385472852,0.20171939042594456,Low
0,117,0.37096774193548754,0.0,0.5999999999999996,111,0.3993775933609959,117,10,0.1821508255243195,0.9705880775735433,14.16,7,14.901961,0.5,112.61261,8.8546008604,49.442195431,274.6,650,0.05882359038039862,0.0981038222747751,0.0,0.6258794766606619,15.23399,0.08138559271245355,0.16656293222683258,Low
0,113,0.39247311827957176,0.1102362223696448,0.33333333333333304,117,0.366441908713693,113,9,0.1786702365015618,0.9779410769301559,14.12,8,14.901961,0.35714285714285676,116.49846,8.3028307631,48.632466339,279.7,336,0.09803925721563386,0.5966066902021403,0.0,0.6059007455836863,16.782204,0.5380558552079587,0.17252618453721227,Low
0,115,0.3817204301075279,0.4251968820928152,0.5999999999999996,109,0.39419087136929465,115,10,0.16287371709058454,0.9779410769301559,14.18,7,46.27451,0.5,117.107925,8.8665408604,49.442579431,278.6,649,0.045751671392804956,0.09709460665642133,2.082306,0.6528530227055375,55.07696,0.08078628790602899,0.25925494610256866,Low
0,99,0.4677419354838719,0.9999999999999999,0.666666666666667,142,0.3018672199170125,99,10,0.19901829540383756,0.9779410769301559,14.16,8,14.901961,0.5,104.796394,9.2335776747,47.189727536,289.8,386,0.26143788405037155,0.1850914865388914,6.247006,0.5612811890516085,165.23318,0.13496344240680813,0.4241054597809897,Low
0,48,0.7419354838709715,0.22047245477866,0.5999999999999996,109,0.25829875518672196,48,10,0.11227130745203034,0.9632352657169142,14.28,8,14.901961,0.5,52.092014,9.0349113589,48.953798752,76.8,159,0.045751671392804956,0.9852304541532837,2.836739,0.5985637201705865,75.03169,0.9599664389308402,0.5084539018747207,Moderate
0,113,0.39247311827957176,0.4881890120295752,0.5999999999999996,113,0.38278008298755184,113,7,0.1722445336903168,0.9779410769301559,14.2,6,14.901961,0.35714285714285676,117.57619,8.409361794,49.679685773,25.7,135,0.07189546430421939,0.7277012171267745,2.715585,0.6333328034231085,71.82719,0.6345439290423109,0.44467144945129883,Low
0,19,0.8978494623655919,0.19291339918624878,0.666666666666667,110,0.061721991701244816,19,11,0.05203034359660865,0.7279410488051582,14.08,7,14.901961,0.5,21.49227,7.3150322752,48.234812037,358.1,161,0.05228758582282889,0.9908501234051295,1.458643,0.6706354153506067,38.58109,0.9790243317751408,0.46755489606138917,Moderate
0,124,0.3333333333333357,0.826771667772336,0.8666666666666663,145,0.4543568464730291,124,12,0.2887996430165105,0.9779410769301559,14.06,9,36.862747,0.8571428571428568,126.97384,8.6578030753,48.751559517,311.1,476,0.28104576253176206,0.41910388409250166,6.52185,0.5742408408503887,172.5028,0.4202325302648927,0.7661477336214333,Critical
0,84,0.5483870967741957,0.43700787006324,0.5999999999999996,110,0.33428423236514526,84,10,0.14948683623382417,0.9779410769301559,14.18,8,25.09804,0.4285714285714288,89.31785,8.1299358588,48.200389043,346.0,140,0.05228758582282889,0.9548346722719285,1.70232,0.6213035624191015,45.02632,0.8868512525470456,0.4699980567372406,Moderate
0,97,0.4784946236559158,0.5551181212241928,0.666666666666667,113,0.295643153526971,97,10,0.15287817938420345,0.8455882135110314,14.14,7,14.901961,0.5,98.60465,9.2272356747,47.191515536,289.6,381,0.07189546430421939,0.18468770929949596,3.220436,0.5924382368715438,85.18048,0.1346038595229534,0.30607801764520476,Low
0,137,0.26344086021505575,0.9999999999999999,0.7333333333333334,197,0.7518153526970955,137,12,0.5009370816599732,0.9852940762867685,14.14,7,51.764706,0.7857142857142856,144.1495,9.2676648604,48.924209431,307.3,640,0.6209151154439226,0.08589638518710774,11.526,0.6634807906148994,304.8625,0.07371449119021933,0.4620747105849362,Moderate
0,124,0.3333333333333357,0.9094488345495696,0.5333333333333332,168,0.46006224066390045,124,11,0.3202141900937082,0.9779410769301559,14.1,8,41.568626,0.6428571428571423,119.08809,9.3498476153,48.547500484,301.3,656,0.4313726055702248,0.10584241211290757,8.539498,0.6190043098435286,225.86957,0.08641975308641975,0.36959651537835203,Low
0,96,0.48387096774193594,0.413385833886168,0.40000000000000036,108,0.2673755186721992,96,9,0.12440874609549307,0.9779410769301559,14.16,8,14.901961,0.14285714285714235,100.90964,9.7751553589,48.610646752,356.6,161,0.03921571189900811,0.6787374829766661,2.474762,0.5069826828127523,65.45742,0.6007431379599665,0.33880264112118585,Low
0,94,0.4946236559139834,0.5472441125116256,0.33333333333333304,111,0.26711618257261416,94,9,0.1253904506916555,0.9705880775735433,14.2,8,14.901961,0.2142857142857144,96.80667,9.7741353589,48.628820752,357.4,164,0.05882359038039862,0.6768334742477984,2.730251,0.567123030930302,72.21509,0.5993048064245475,0.4007900196575237,Low
0,90,0.5161290322580676,0.9960630608996238,0.5333333333333332,125,0.520746887966805,90,9,0.3651048639000447,0.9779410769301559,14.04,7,14.901961,0.4285714285714288,88.77863,8.1214038588,48.116605043,50.7,789,0.15032679797468984,0.04186351044045655,13.751966,0.5878706896335336,363.73926,0.03931439530145031,0.3659480410145051,Low
0,113,0.39247311827957176,0.5236220763345536,0.5999999999999996,114,0.3838174273858921,113,8,0.17420794288264166,0.9779410769301559,14.14,7,14.901961,0.4285714285714288,117.936264,8.4701657274,48.706676666,25.1,149,0.07843137873424333,0.715334657684765,2.828272,0.6455093036895975,74.80774,0.6262735227136522,0.4619886156010333,Moderate
0,96,0.48387096774193594,0.47637796382292796,0.40000000000000036,109,0.274896265560166,96,8,0.12663989290495314,0.9779410769301559,14.16,8,14.901961,0.2142857142857144,110.702576,9.6729273589,48.519056752,45.7,161,0.045751671392804956,0.690563037787919,2.423686,0.6422821504203164,64.106445,0.6102121539014742,0.37777722939302727,Low
0,91,0.5107526881720474,0.1574803248419,0.7333333333333334,125,0.38537344398340245,91,8,0.17599286033020972,0.9705880775735433,14.02,7,33.72549,0.5,95.22133,9.3612453589,48.893576752,296.7,279,0.15032679797468984,0.6347228066408046,4.549942,0.7646972692610513,120.34588,0.5661033201486276,0.26942979691740476,Low
0,120,0.35483870967741993,0.771653616823736,0.7333333333333334,146,0.4382780082987552,120,11,0.24837126282909414,0.9779410769301559,14.12,9,37.64706,0.6428571428571423,122.544014,9.0894430753,48.589925517,308.2,497,0.2875817670893318,0.452845841887771,5.391291,0.5844402181779845,142.59955,0.4422869471413161,0.5310972293335148,Moderate
